"filename", "language", "C++", "C", "PHP", "Markdown", "JSON", "comment", "blank", "total"
"/home/everlasting/acm_training/vjudge/WUST/贪心/排序与位置.cpp", "C++", 39, 0, 0, 0, 0, 1, 12, 52
"/home/everlasting/acm_training/vjudge/WUST/贪心/排序与编号.cpp", "C++", 35, 0, 0, 0, 0, 1, 9, 45
"/home/everlasting/acm_training/vjudge/WUST/贪心/排队接水.cpp", "C++", 44, 0, 0, 0, 0, 1, 9, 54
"/home/everlasting/acm_training/vjudge/WUST/贪心/智力大冲浪.cpp", "C++", 50, 0, 0, 0, 0, 1, 6, 57
"/home/everlasting/acm_training/vjudge/WUST/贪心/最小新整数.cpp", "C++", 46, 0, 0, 0, 0, 0, 9, 55
"/home/everlasting/acm_training/vjudge/WUST/贪心/第 k 小整数.cpp", "C++", 37, 0, 0, 0, 0, 1, 8, 46
"/home/everlasting/acm_training/vjudge/WUST/贪心/答疑.cpp", "C++", 41, 0, 0, 0, 0, 1, 8, 50
"/home/everlasting/acm_training/vjudge/WUST/贪心/糖果传递.cpp", "C++", 39, 0, 0, 0, 0, 1, 7, 47
"/home/everlasting/acm_training/vjudge/WUST/贪心/苦竹林.cpp", "C++", 37, 0, 0, 0, 0, 1, 10, 48
"/home/everlasting/acm_training/vjudge/WUST/贪心/重复字符串.cpp", "C++", 41, 0, 0, 0, 0, 2, 11, 54
"/home/everlasting/acm_training/板子/BIT.cpp", "C++", 77, 0, 0, 0, 0, 1, 18, 96
"/home/everlasting/acm_training/板子/Catalan_number.cpp", "C++", 26, 0, 0, 0, 0, 1, 2, 29
"/home/everlasting/acm_training/板子/DSU.cpp", "C++", 54, 0, 0, 0, 0, 1, 9, 64
"/home/everlasting/acm_training/板子/Discretization.cpp", "C++", 29, 0, 0, 0, 0, 0, 4, 33
"/home/everlasting/acm_training/板子/Sparse_Table.cpp", "C++", 42, 0, 0, 0, 0, 1, 4, 47
"/home/everlasting/acm_training/板子/get_C(%mod).cpp", "C++", 45, 0, 0, 0, 0, 1, 8, 54
"/home/everlasting/acm_training/板子/get_C(Recursion).cpp", "C++", 30, 0, 0, 0, 0, 1, 5, 36
"/home/everlasting/acm_training/板子/get_factors.cpp", "C++", 51, 0, 0, 0, 0, 1, 7, 59
"/home/everlasting/acm_training/板子/get_primes.cpp", "C++", 35, 0, 0, 0, 0, 1, 6, 42
"/home/everlasting/acm_training/板子/qpow.cpp", "C++", 30, 0, 0, 0, 0, 1, 5, 36
"/home/everlasting/acm_training/比赛/2024核桃杯/A.cpp", "C++", 23, 0, 0, 0, 0, 1, 4, 28
"/home/everlasting/acm_training/比赛/2024核桃杯/B.cpp", "C++", 37, 0, 0, 0, 0, 1, 9, 47
"/home/everlasting/acm_training/比赛/2024核桃杯/D.cpp", "C++", 47, 0, 0, 0, 0, 1, 10, 58
"/home/everlasting/acm_training/比赛/2024核桃杯/H.cpp", "C++", 31, 0, 0, 0, 0, 0, 7, 38
"/home/everlasting/acm_training/比赛/2024核桃杯/I.cpp", "C++", 34, 0, 0, 0, 0, 0, 9, 43
"/home/everlasting/acm_training/比赛/2024核桃杯/k.cpp", "C++", 32, 0, 0, 0, 0, 0, 7, 39
"/home/everlasting/acm_training/比赛/2025CNB/A.cpp", "C++", 25, 0, 0, 0, 0, 1, 5, 31
"/home/everlasting/acm_training/比赛/2025CNB/B.cpp", "C++", 32, 0, 0, 0, 0, 1, 6, 39
"/home/everlasting/acm_training/比赛/2025CNB/C.cpp", "C++", 41, 0, 0, 0, 0, 1, 5, 47
"/home/everlasting/acm_training/比赛/2025CNB/D.cpp", "C++", 39, 0, 0, 0, 0, 1, 7, 47
"/home/everlasting/acm_training/比赛/2025CNB/E.cpp", "C++", 117, 0, 0, 0, 0, 1, 13, 131
"/home/everlasting/acm_training/比赛/2025CNB/F.cpp", "C++", 35, 0, 0, 0, 0, 1, 8, 44
"/home/everlasting/acm_training/比赛/2025CNB/G.cpp", "C++", 29, 0, 0, 0, 0, 1, 6, 36
"/home/everlasting/acm_training/比赛/2025CNB/H.cpp", "C++", 46, 0, 0, 0, 0, 1, 7, 54
"/home/everlasting/acm_training/比赛/2025CNB/I.cpp", "C++", 43, 0, 0, 0, 0, 1, 7, 51
"/home/everlasting/acm_training/比赛/2025CNB/K.cpp", "C++", 56, 0, 0, 0, 0, 1, 9, 66
"/home/everlasting/acm_training/比赛/2025CNB/L.cpp", "C++", 54, 0, 0, 0, 0, 1, 10, 65
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/A.cpp", "C++", 34, 0, 0, 0, 0, 1, 5, 40
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/C.cpp", "C++", 58, 0, 0, 0, 0, 0, 10, 68
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/H.cpp", "C++", 38, 0, 0, 0, 0, 1, 7, 46
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/I.cpp", "C++", 44, 0, 0, 0, 0, 0, 5, 49
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/J.cpp", "C++", 41, 0, 0, 0, 0, 1, 5, 47
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/K.cpp", "C++", 32, 0, 0, 0, 0, 1, 5, 38
"/home/everlasting/acm_training/比赛/2025年广东工业大学新生赛（同步赛）/L.cpp", "C++", 50, 0, 0, 0, 0, 0, 8, 58
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/A.cpp", "C++", 136, 0, 0, 0, 0, 1, 10, 147
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/B.cpp", "C++", 61, 0, 0, 0, 0, 0, 8, 69
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/F1.cpp", "C++", 38, 0, 0, 0, 0, 0, 7, 45
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/F2.cpp", "C++", 61, 0, 0, 0, 0, 0, 8, 69
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/G.cpp", "C++", 42, 0, 0, 0, 0, 1, 6, 49
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/H1.cpp", "C++", 35, 0, 0, 0, 0, 1, 5, 41
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/H2.cpp", "C++", 52, 0, 0, 0, 0, 1, 9, 62
"/home/everlasting/acm_training/比赛/2025武汉新生联赛/L.cpp", "C++", 25, 0, 0, 0, 0, 1, 4, 30
"/home/everlasting/acm_training/比赛/CNB24/Hello WUSTACM.c", "C", 0, 6, 0, 0, 0, 0, 3, 9
"/home/everlasting/acm_training/比赛/CNB24/亵渎上.cpp", "C++", 58, 0, 0, 0, 0, 1, 7, 66
"/home/everlasting/acm_training/比赛/CNB24/凡安要当超级矿工.c", "C", 0, 22, 0, 0, 0, 0, 8, 30
"/home/everlasting/acm_training/比赛/CNB24/大贤至圣先师的超级难题.c", "C", 0, 0, 0, 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/CNB24/我不想上课.c", "C", 0, 39, 0, 0, 0, 0, 9, 48
"/home/everlasting/acm_training/比赛/CNB24/查询（爆了）.c", "C", 0, 35, 0, 0, 0, 0, 9, 44
"/home/everlasting/acm_training/比赛/CNB24/沁湖鱼宴.c", "C", 0, 0, 0, 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/CNB24/沁湖鱼宴.cpp", "C++", 65, 0, 0, 0, 0, 1, 8, 74
"/home/everlasting/acm_training/比赛/CNB24/邪恶的数字.cpp", "C++", 39, 0, 0, 0, 0, 0, 4, 43
"/home/everlasting/acm_training/比赛/CNB24/高数之挂也挂不完.cpp", "C++", 34, 0, 0, 0, 0, 1, 6, 41
"/home/everlasting/acm_training/比赛/一/A.cpp", "C++", 33, 0, 0, 0, 0, 1, 9, 43
"/home/everlasting/acm_training/比赛/一/D.cpp", "C++", 23, 0, 0, 0, 0, 1, 3, 27
"/home/everlasting/acm_training/比赛/一/F.cpp", "C++", 71, 0, 0, 0, 0, 1, 7, 79
"/home/everlasting/acm_training/比赛/一/M.cpp", "C++", 41, 0, 0, 0, 0, 1, 4, 46
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/A.cpp", "C++", 26, 0, 0, 0, 0, 1, 5, 32
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/B.cpp", "C++", 60, 0, 0, 0, 0, 0, 7, 67
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/C.cpp", "C++", 49, 0, 0, 0, 0, 2, 9, 60
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/E.cpp", "C++", 78, 0, 0, 0, 0, 1, 12, 91
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/H.cpp", "C++", 42, 0, 0, 0, 0, 1, 10, 53
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/I.cpp", "C++", 37, 0, 0, 0, 0, 1, 8, 46
"/home/everlasting/acm_training/比赛/中国地质大学（武汉）2025年冬新生赛/L.cpp", "C++", 24, 0, 0, 0, 0, 1, 5, 30
"/home/everlasting/acm_training/比赛/二/C.cpp", "C++", 34, 0, 0, 0, 0, 1, 5, 40
"/home/everlasting/acm_training/比赛/二/D.cpp", "C++", 34, 0, 0, 0, 0, 1, 4, 39
"/home/everlasting/acm_training/比赛/二/E.cpp", "C++", 45, 0, 0, 0, 0, 1, 8, 54
"/home/everlasting/acm_training/比赛/二/H.cpp", "C++", 41, 0, 0, 0, 0, 1, 9, 51
"/home/everlasting/acm_training/比赛/二/I.cpp", "C++", 40, 0, 0, 0, 0, 1, 12, 53
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/A.cpp", "C++", 44, 0, 0, 0, 0, 5, 11, 60
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/B.cpp", "C++", 53, 0, 0, 0, 0, 4, 10, 67
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/C.cpp", "C++", 54, 0, 0, 0, 0, 19, 12, 85
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/G.cpp", "C++", 59, 0, 0, 0, 0, 0, 8, 67
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/H.cpp", "C++", 67, 0, 0, 0, 0, 0, 10, 77
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/I.cpp", "C++", 30, 0, 0, 0, 0, 0, 5, 35
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/J.cpp", "C++", 99, 0, 0, 0, 0, 0, 12, 111
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/K.cpp", "C++", 53, 0, 0, 0, 0, 0, 11, 64
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/L.cpp", "C++", 30, 0, 0, 0, 0, 0, 5, 35
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/正式赛/M.cpp", "C++", 43, 0, 0, 0, 0, 0, 9, 52
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/测试赛/A.cpp", "C++", 35, 0, 0, 0, 0, 0, 5, 40
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/测试赛/B.cpp", "C++", 38, 0, 0, 0, 0, 0, 6, 44
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/测试赛/C.cpp", "C++", 37, 0, 0, 0, 0, 0, 6, 43
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/测试赛/D.cpp", "C++", 127, 0, 0, 0, 0, 7, 19, 153
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/热身赛/A.cpp", "C++", 32, 0, 0, 0, 0, 0, 5, 37
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/热身赛/B.cpp", "C++", 43, 0, 0, 0, 0, 0, 5, 48
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/热身赛/C.cpp", "C++", 43, 0, 0, 0, 0, 0, 7, 50
"/home/everlasting/acm_training/比赛/华中农业大学第十五届程序设计竞赛/热身赛/E.cpp", "C++", 25, 0, 0, 0, 0, 1, 5, 31
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/A.cpp", "C++", 36, 0, 0, 0, 0, 1, 5, 42
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/B.cpp", "C++", 141, 0, 0, 0, 0, 0, 18, 159
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/C.cpp", "C++", 39, 0, 0, 0, 0, 1, 5, 45
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/E.cpp", "C++", 61, 0, 0, 0, 0, 1, 7, 69
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/F.cpp", "C++", 42, 0, 0, 0, 0, 0, 6, 48
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/G.cpp", "C++", 60, 0, 0, 0, 0, 0, 11, 71
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/K.cpp", "C++", 52, 0, 0, 0, 0, 1, 9, 62
"/home/everlasting/acm_training/比赛/华中农业大学第十四届程序设计竞赛/M.cpp", "C++", 52, 0, 0, 0, 0, 1, 7, 60
"/home/everlasting/acm_training/比赛/周赛/一/A.cpp", "C++", 55, 0, 0, 0, 0, 1, 9, 65
"/home/everlasting/acm_training/比赛/周赛/一/B.cpp", "C++", 42, 0, 0, 0, 0, 1, 6, 49
"/home/everlasting/acm_training/比赛/周赛/一/C.cpp", "C++", 52, 0, 0, 0, 0, 1, 5, 58
"/home/everlasting/acm_training/比赛/周赛/一/D.cpp", "C++", 48, 0, 0, 0, 0, 1, 9, 58
"/home/everlasting/acm_training/比赛/周赛/一/E.cpp", "C++", 28, 0, 0, 0, 0, 1, 5, 34
"/home/everlasting/acm_training/比赛/周赛/一/F.cpp", "C++", 37, 0, 0, 0, 0, 0, 8, 45
"/home/everlasting/acm_training/比赛/周赛/一/G.cpp", "C++", 65, 0, 0, 0, 0, 0, 11, 76
"/home/everlasting/acm_training/比赛/周赛/一/H.cpp", "C++", 61, 0, 0, 0, 0, 0, 12, 73
"/home/everlasting/acm_training/比赛/周赛/三/A.cpp", "C++", 32, 0, 0, 0, 0, 1, 4, 37
"/home/everlasting/acm_training/比赛/周赛/三/B.cpp", "C++", 41, 0, 0, 0, 0, 2, 4, 47
"/home/everlasting/acm_training/比赛/周赛/三/C.cpp", "C++", 49, 0, 0, 0, 0, 2, 5, 56
"/home/everlasting/acm_training/比赛/周赛/三/D.cpp", "C++", 42, 0, 0, 0, 0, 1, 8, 51
"/home/everlasting/acm_training/比赛/周赛/三/E.cpp", "C++", 23, 0, 0, 0, 0, 1, 5, 29
"/home/everlasting/acm_training/比赛/周赛/三/F.cpp", "C++", 228, 0, 0, 0, 0, 1, 10, 239
"/home/everlasting/acm_training/比赛/周赛/二/A.cpp", "C++", 32, 0, 0, 0, 0, 0, 5, 37
"/home/everlasting/acm_training/比赛/周赛/二/B.cpp", "C++", 49, 0, 0, 0, 0, 0, 9, 58
"/home/everlasting/acm_training/比赛/周赛/二/C.cpp", "C++", 63, 0, 0, 0, 0, 3, 9, 75
"/home/everlasting/acm_training/比赛/周赛/二/D.cpp", "C++", 33, 0, 0, 0, 0, 0, 5, 38
"/home/everlasting/acm_training/比赛/周赛/二/E.cpp", "C++", 40, 0, 0, 0, 0, 0, 8, 48
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-1.cpp", "C++", 24, 0, 0, 0, 0, 1, 4, 29
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-10.cpp", "C++", 70, 0, 0, 0, 0, 1, 10, 81
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-11.cpp", "C++", 76, 0, 0, 0, 0, 0, 6, 82
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-2.cpp", "C++", 23, 0, 0, 0, 0, 1, 6, 30
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-3.cpp", "C++", 42, 0, 0, 0, 0, 1, 7, 50
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-4.cpp", "C++", 46, 0, 0, 0, 0, 1, 9, 56
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-5.cpp", "C++", 36, 0, 0, 0, 0, 1, 10, 47
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-6.cpp", "C++", 26, 0, 0, 0, 0, 1, 8, 35
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-7.cpp", "C++", 28, 0, 0, 0, 0, 2, 7, 37
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-8.cpp", "C++", 41, 0, 0, 0, 0, 2, 8, 51
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第一场/7-9.cpp", "C++", 33, 0, 0, 0, 0, 1, 6, 40
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第二场/7-1.cpp", "C++", 0, 0, 0, 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第二场/7-2.cpp", "C++", 35, 0, 0, 0, 0, 0, 7, 42
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第二场/7-3.cpp", "C++", 39, 0, 0, 0, 0, 1, 9, 49
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第二场/7-4.cpp", "C++", 44, 0, 0, 0, 0, 0, 8, 52
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2022/第二场/7-5.cpp", "C++", 57, 0, 0, 0, 0, 1, 7, 65
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-1.cpp", "C++", 22, 0, 0, 0, 0, 1, 4, 27
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-10.cpp", "C++", 34, 0, 0, 0, 0, 0, 9, 43
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-11.cpp", "C++", 52, 0, 0, 0, 0, 0, 10, 62
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-2.cpp", "C++", 29, 0, 0, 0, 0, 1, 6, 36
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-3.cpp", "C++", 40, 0, 0, 0, 0, 1, 4, 45
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-4.cpp", "C++", 27, 0, 0, 0, 0, 1, 6, 34
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-5.cpp", "C++", 24, 0, 0, 0, 0, 1, 6, 31
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-6.cpp", "C++", 42, 0, 0, 0, 0, 1, 8, 51
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-7.cpp", "C++", 35, 0, 0, 0, 0, 1, 9, 45
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-8.cpp", "C++", 42, 0, 0, 0, 0, 0, 10, 52
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2023/第一场/7-9.cpp", "C++", 113, 0, 0, 0, 0, 1, 11, 125
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-1.cpp", "C++", 22, 0, 0, 0, 0, 1, 5, 28
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-10.cpp", "C++", 128, 0, 0, 0, 0, 1, 10, 139
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-11.cpp", "C++", 31, 0, 0, 0, 0, 3, 14, 48
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-11deepseek.cpp", "C++", 109, 0, 0, 0, 0, 0, 12, 121
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-2.cpp", "C++", 28, 0, 0, 0, 0, 1, 6, 35
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-3.cpp", "C++", 37, 0, 0, 0, 0, 1, 7, 45
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-4.cpp", "C++", 30, 0, 0, 0, 0, 1, 7, 38
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-5.cpp", "C++", 44, 0, 0, 0, 0, 1, 10, 55
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-6.cpp", "C++", 39, 0, 0, 0, 0, 1, 10, 50
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-7.cpp", "C++", 32, 0, 0, 0, 0, 1, 8, 41
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-8.cpp", "C++", 70, 0, 0, 0, 0, 1, 17, 88
"/home/everlasting/acm_training/比赛/杭州师范大学程序设计基础课程多校联赛/2024/第一场/7-9.cpp", "C++", 29, 0, 0, 0, 0, 1, 7, 37
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/A.cpp", "C++", 31, 0, 0, 0, 0, 1, 8, 40
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/C.cpp", "C++", 48, 0, 0, 0, 0, 2, 10, 60
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/E.cpp", "C++", 35, 0, 0, 0, 0, 1, 5, 41
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/F.cpp", "C++", 35, 0, 0, 0, 0, 1, 7, 43
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/H.cpp", "C++", 0, 0, 0, 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/L.cpp", "C++", 32, 0, 0, 0, 0, 1, 5, 38
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/M.cpp", "C++", 36, 0, 0, 0, 0, 1, 5, 42
"/home/everlasting/acm_training/比赛/武汉工程大学第八届ACM新生赛/k.cpp", "C++", 41, 0, 0, 0, 0, 1, 6, 48
"/home/everlasting/acm_training/比赛/浙大城市学院第二十二届大学生程序设计竞赛/A.cpp", "C++", 24, 0, 0, 0, 0, 1, 4, 29
"/home/everlasting/acm_training/比赛/浙大城市学院第二十二届大学生程序设计竞赛/B.cpp", "C++", 50, 0, 0, 0, 0, 1, 10, 61
"/home/everlasting/acm_training/比赛/浙大城市学院第二十二届大学生程序设计竞赛/D.cpp", "C++", 38, 0, 0, 0, 0, 1, 5, 44
"/home/everlasting/acm_training/比赛/浙大城市学院第二十二届大学生程序设计竞赛/E.cpp", "C++", 33, 0, 0, 0, 0, 1, 4, 38
"/home/everlasting/acm_training/比赛/浙大城市学院第二十二届大学生程序设计竞赛/H.cpp", "C++", 64, 0, 0, 0, 0, 3, 11, 78
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/A.cpp", "C++", 34, 0, 0, 0, 0, 0, 8, 42
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/B.cpp", "C++", 36, 0, 0, 0, 0, 1, 5, 42
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/C.cpp", "C++", 0, 0, 0, 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/D.cpp", "C++", 38, 0, 0, 0, 0, 1, 9, 48
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/E.cpp", "C++", 42, 0, 0, 0, 0, 1, 8, 51
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/F.cpp", "C++", 28, 0, 0, 0, 0, 1, 5, 34
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/G.cpp", "C++", 0, 0, 0, 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/H.cpp", "C++", 0, 0, 0, 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/I.cpp", "C++", 54, 0, 0, 0, 0, 0, 5, 59
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/J.cpp", "C++", 36, 0, 0, 0, 0, 0, 8, 44
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/K.cpp", "C++", 48, 0, 0, 0, 0, 0, 6, 54
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/L.cpp", "C++", 0, 0, 0, 0, 0, 0, 1, 1
"/home/everlasting/acm_training/比赛/第十七届北京信息科技大学程序设计竞赛/M.cpp", "C++", 32, 0, 0, 0, 0, 1, 5, 38
"/home/everlasting/acm_training/洛谷/st表/P1816.cpp", "C++", 39, 0, 0, 0, 0, 1, 6, 46
"/home/everlasting/acm_training/洛谷/st表/P2251.cpp", "C++", 54, 0, 0, 0, 0, 1, 8, 63
"/home/everlasting/acm_training/洛谷/st表/P2880.cpp", "C++", 43, 0, 0, 0, 0, 1, 5, 49
"/home/everlasting/acm_training/洛谷/st表/P3865.cpp", "C++", 41, 0, 0, 0, 0, 1, 7, 49
"/home/everlasting/acm_training/洛谷/【算法1-1】模拟与高精度/P1042 [NOIP 2003 普及组] 乒乓球.cpp", "C++", 32, 0, 0, 0, 0, 0, 1, 33
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/A.cpp", "C++", 0, 0, 0, 0, 0, 0, 1, 1
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/B.cpp", "C++", 36, 0, 0, 0, 0, 1, 6, 43
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/D.cpp", "C++", 0, 0, 0, 0, 0, 0, 1, 1
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/E.cpp", "C++", 57, 0, 0, 0, 0, 1, 8, 66
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/F.cpp", "C++", 71, 0, 0, 0, 0, 1, 8, 80
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/G.cpp", "C++", 35, 0, 0, 0, 0, 0, 5, 40
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/K.cpp", "C++", 40, 0, 0, 0, 0, 1, 5, 46
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/L.cpp", "C++", 46, 0, 0, 0, 0, 1, 6, 53
"/home/everlasting/acm_training/洛谷/三晋七校第一届新生赛/一/M.cpp", "C++", 41, 0, 0, 0, 0, 1, 4, 46
